Country Code,Country Name,Gender,Date,Unemployement Rate
AUT,Austria,WOMEN,02/01/10,4.7
AUT,Austria,WOMEN,03/01/10,5
AUT,Austria,WOMEN,04/01/10,5.3
AUT,Austria,WOMEN,05/01/10,4.9
AUT,Austria,WOMEN,06/01/10,4.9
AUT,Austria,WOMEN,07/01/10,4.8
AUT,Austria,WOMEN,08/01/10,4.9
AUT,Austria,WOMEN,09/01/10,4.8
AUT,Austria,WOMEN,10/01/10,5.4
AUT,Austria,WOMEN,11/01/10,4.4
AUT,Austria,WOMEN,12/01/10,4.6
AUT,Austria,WOMEN,01/01/11,4.7
AUT,Austria,WOMEN,02/01/11,5.6
AUT,Austria,WOMEN,03/01/11,4.8
AUT,Austria,WOMEN,04/01/11,4.5
AUT,Austria,WOMEN,05/01/11,4.6
AUT,Austria,WOMEN,06/01/11,4.5
AUT,Austria,WOMEN,07/01/11,4.2
AUT,Austria,WOMEN,08/01/11,4.3
AUT,Austria,WOMEN,09/01/11,4.2
AUT,Austria,WOMEN,10/01/11,5.4
AUT,Austria,WOMEN,11/01/11,5.6
AUT,Austria,WOMEN,12/01/11,5.3
AUT,Austria,WOMEN,01/01/12,4.8
AUT,Austria,WOMEN,02/01/12,5.4
AUT,Austria,WOMEN,03/01/12,5.1
AUT,Austria,WOMEN,04/01/12,4.9
AUT,Austria,WOMEN,05/01/12,4.4
AUT,Austria,WOMEN,06/01/12,5.3
AUT,Austria,WOMEN,07/01/12,5.1
AUT,Austria,WOMEN,08/01/12,5.5
AUT,Austria,WOMEN,09/01/12,5.1
AUT,Austria,WOMEN,10/01/12,4.8
AUT,Austria,WOMEN,11/01/12,4.8
AUT,Austria,WOMEN,12/01/12,5
AUT,Austria,WOMEN,01/01/13,5.5
AUT,Austria,WOMEN,02/01/13,5.2
AUT,Austria,WOMEN,03/01/13,5.7
AUT,Austria,WOMEN,04/01/13,5.2
AUT,Austria,WOMEN,05/01/13,5.1
AUT,Austria,WOMEN,06/01/13,5.3
AUT,Austria,WOMEN,07/01/13,5.5
AUT,Austria,WOMEN,08/01/13,5.1
AUT,Austria,WOMEN,09/01/13,6.3
AUT,Austria,WOMEN,10/01/13,5.7
AUT,Austria,WOMEN,11/01/13,6.2
AUT,Austria,WOMEN,12/01/13,5.8
AUT,Austria,WOMEN,01/01/14,6.1
AUT,Austria,WOMEN,02/01/14,5.5
AUT,Austria,WOMEN,03/01/14,6.3
AUT,Austria,WOMEN,04/01/14,5
AUT,Austria,WOMEN,05/01/14,5.7
AUT,Austria,WOMEN,06/01/14,5.6
AUT,Austria,WOMEN,07/01/14,5.6
AUT,Austria,WOMEN,08/01/14,5.7
AUT,Austria,WOMEN,09/01/14,5.6
AUT,Austria,WOMEN,10/01/14,5.2
AUT,Austria,WOMEN,11/01/14,5.9
AUT,Austria,WOMEN,12/01/14,5.7
AUT,Austria,WOMEN,01/01/15,5.4
AUT,Austria,WOMEN,02/01/15,5.6
AUT,Austria,WOMEN,03/01/15,5.2
AUT,Austria,WOMEN,04/01/15,5.8
AUT,Austria,WOMEN,05/01/15,6
AUT,Austria,WOMEN,06/01/15,5.5
AUT,Austria,WOMEN,07/01/15,5.5
AUT,Austria,WOMEN,08/01/15,5.2
AUT,Austria,WOMEN,09/01/15,5.3
AUT,Austria,WOMEN,10/01/15,5.2
AUT,Austria,WOMEN,11/01/15,6.2
AUT,Austria,WOMEN,12/01/15,5.8
AUT,Austria,WOMEN,01/01/16,5.8
AUT,Austria,WOMEN,02/01/16,5.6
AUT,Austria,WOMEN,03/01/16,5.8
AUT,Austria,WOMEN,04/01/16,5.4
AUT,Austria,WOMEN,05/01/16,6.3
AUT,Austria,WOMEN,06/01/16,6
AUT,Austria,WOMEN,07/01/16,5.4
AUT,Austria,WOMEN,08/01/16,6.6
AUT,Austria,WOMEN,09/01/16,6.1
AUT,Austria,WOMEN,10/01/16,5.9
AUT,Austria,WOMEN,11/01/16,5.7
AUT,Austria,WOMEN,12/01/16,5.2
AUT,Austria,WOMEN,01/01/17,5.5
AUT,Austria,WOMEN,02/01/17,4.9
AUT,Austria,WOMEN,03/01/17,5.4
AUT,Austria,WOMEN,04/01/17,5
AUT,Austria,WOMEN,05/01/17,5.4
AUT,Austria,WOMEN,06/01/17,5.2
AUT,Austria,WOMEN,07/01/17,4.9
AUT,Austria,WOMEN,08/01/17,5.5
AUT,Austria,WOMEN,09/01/17,5.2
AUT,Austria,WOMEN,10/01/17,5
AUT,Austria,WOMEN,11/01/17,5.5
AUT,Austria,WOMEN,12/01/17,5.6
AUT,Austria,WOMEN,01/01/18,4.7
AUT,Austria,WOMEN,02/01/18,5.1
AUT,Austria,WOMEN,03/01/18,4.8
AUT,Austria,WOMEN,04/01/18,4.7
AUT,Austria,WOMEN,05/01/18,4.6
AUT,Austria,WOMEN,06/01/18,4.6
AUT,Austria,WOMEN,07/01/18,5
AUT,Austria,WOMEN,08/01/18,5.8
AUT,Austria,WOMEN,09/01/18,5.3
AUT,Austria,WOMEN,10/01/18,4.4
AUT,Austria,WOMEN,11/01/18,4.6
AUT,Austria,WOMEN,12/01/18,5
AUT,Austria,WOMEN,01/01/19,4.3
AUT,Austria,WOMEN,02/01/19,5
AUT,Austria,WOMEN,03/01/19,4.5
AUT,Austria,WOMEN,04/01/19,5.1
AUT,Austria,WOMEN,05/01/19,4.7
AUT,Austria,WOMEN,06/01/19,4.3
AUT,Austria,WOMEN,07/01/19,4.8
AUT,Austria,WOMEN,08/01/19,4.9
AUT,Austria,WOMEN,09/01/19,4
AUT,Austria,WOMEN,10/01/19,4.6
AUT,Austria,WOMEN,11/01/19,4.1
AUT,Austria,WOMEN,12/01/19,4.3
AUT,Austria,WOMEN,01/01/20,4.5
AUT,Austria,WOMEN,02/01/20,4.2
AUT,Austria,WOMEN,03/01/20,4.7
AUT,Austria,WOMEN,04/01/20,6.4
AUT,Austria,WOMEN,05/01/20,6.8
AUT,Austria,WOMEN,06/01/20,7.9
AUT,Austria,WOMEN,07/01/20,6.5
AUT,Austria,WOMEN,08/01/20,5.9
AUT,Austria,WOMEN,09/01/20,6.2
AUT,Austria,WOMEN,10/01/20,5.8
AUT,Austria,WOMEN,11/01/20,5.7
AUT,Austria,WOMEN,12/01/20,6.6
AUT,Austria,WOMEN,01/01/21,7.3
AUT,Austria,WOMEN,02/01/21,7.1
AUT,Austria,WOMEN,03/01/21,6.9
AUT,Austria,WOMEN,04/01/21,7.2
AUT,Austria,WOMEN,05/01/21,6.5
AUT,Austria,WOMEN,06/01/21,5.9
AUT,Austria,WOMEN,07/01/21,6
AUT,Austria,WOMEN,08/01/21,5.7
AUT,Austria,WOMEN,09/01/21,4.9
BEL,Belgium,WOMEN,01/01/00,8.8
BEL,Belgium,WOMEN,02/01/00,8.4
BEL,Belgium,WOMEN,03/01/00,8.3
BEL,Belgium,WOMEN,04/01/00,8.7
BEL,Belgium,WOMEN,05/01/00,8.7
BEL,Belgium,WOMEN,06/01/00,8.6
BEL,Belgium,WOMEN,07/01/00,8.3
BEL,Belgium,WOMEN,08/01/00,8.5
BEL,Belgium,WOMEN,09/01/00,8.5
BEL,Belgium,WOMEN,10/01/00,8.7
BEL,Belgium,WOMEN,11/01/00,8.5
BEL,Belgium,WOMEN,12/01/00,8.1
BEL,Belgium,WOMEN,01/01/01,7.4
BEL,Belgium,WOMEN,02/01/01,7.1
BEL,Belgium,WOMEN,03/01/01,7.1
BEL,Belgium,WOMEN,04/01/01,7.4
BEL,Belgium,WOMEN,05/01/01,7.5
BEL,Belgium,WOMEN,06/01/01,7.2
BEL,Belgium,WOMEN,07/01/01,6.7
BEL,Belgium,WOMEN,08/01/01,6.7
BEL,Belgium,WOMEN,09/01/01,7.2
BEL,Belgium,WOMEN,10/01/01,8.1
BEL,Belgium,WOMEN,11/01/01,8.5
BEL,Belgium,WOMEN,12/01/01,8.8
BEL,Belgium,WOMEN,01/01/02,9
BEL,Belgium,WOMEN,02/01/02,9
BEL,Belgium,WOMEN,03/01/02,8.8
BEL,Belgium,WOMEN,04/01/02,8.3
BEL,Belgium,WOMEN,05/01/02,8.2
BEL,Belgium,WOMEN,06/01/02,8.3
BEL,Belgium,WOMEN,07/01/02,8.8
BEL,Belgium,WOMEN,08/01/02,8.8
BEL,Belgium,WOMEN,09/01/02,8.8
BEL,Belgium,WOMEN,10/01/02,8.5
BEL,Belgium,WOMEN,11/01/02,8.5
BEL,Belgium,WOMEN,12/01/02,8.6
BEL,Belgium,WOMEN,01/01/03,9
BEL,Belgium,WOMEN,02/01/03,9.1
BEL,Belgium,WOMEN,03/01/03,8.9
BEL,Belgium,WOMEN,04/01/03,8.6
BEL,Belgium,WOMEN,05/01/03,8.5
BEL,Belgium,WOMEN,06/01/03,8.5
BEL,Belgium,WOMEN,07/01/03,8.7
BEL,Belgium,WOMEN,08/01/03,8.7
BEL,Belgium,WOMEN,09/01/03,8.9
BEL,Belgium,WOMEN,10/01/03,8.9
BEL,Belgium,WOMEN,11/01/03,9
BEL,Belgium,WOMEN,12/01/03,9.3
BEL,Belgium,WOMEN,01/01/04,9.7
BEL,Belgium,WOMEN,02/01/04,9.8
BEL,Belgium,WOMEN,03/01/04,9.5
BEL,Belgium,WOMEN,04/01/04,8.7
BEL,Belgium,WOMEN,05/01/04,8.6
BEL,Belgium,WOMEN,06/01/04,9.1
BEL,Belgium,WOMEN,07/01/04,9.9
BEL,Belgium,WOMEN,08/01/04,10.3
BEL,Belgium,WOMEN,09/01/04,10.3
BEL,Belgium,WOMEN,10/01/04,9.8
BEL,Belgium,WOMEN,11/01/04,9.3
BEL,Belgium,WOMEN,12/01/04,9.2
BEL,Belgium,WOMEN,01/01/05,9.4
BEL,Belgium,WOMEN,02/01/05,9.6
BEL,Belgium,WOMEN,03/01/05,9.7
BEL,Belgium,WOMEN,04/01/05,9.5
BEL,Belgium,WOMEN,05/01/05,9.5
BEL,Belgium,WOMEN,06/01/05,9.6
BEL,Belgium,WOMEN,07/01/05,9.7
BEL,Belgium,WOMEN,08/01/05,9.6
BEL,Belgium,WOMEN,09/01/05,9.7
BEL,Belgium,WOMEN,10/01/05,9.4
BEL,Belgium,WOMEN,11/01/05,9.3
BEL,Belgium,WOMEN,12/01/05,9.3
BEL,Belgium,WOMEN,01/01/06,9.3
BEL,Belgium,WOMEN,02/01/06,9.3
BEL,Belgium,WOMEN,03/01/06,9.3
BEL,Belgium,WOMEN,04/01/06,9.4
BEL,Belgium,WOMEN,05/01/06,9.6
BEL,Belgium,WOMEN,06/01/06,9.5
BEL,Belgium,WOMEN,07/01/06,9.3
BEL,Belgium,WOMEN,08/01/06,9.2
BEL,Belgium,WOMEN,09/01/06,9.3
BEL,Belgium,WOMEN,10/01/06,9.2
BEL,Belgium,WOMEN,11/01/06,9.1
BEL,Belgium,WOMEN,12/01/06,9
BEL,Belgium,WOMEN,01/01/07,9
BEL,Belgium,WOMEN,02/01/07,9
BEL,Belgium,WOMEN,03/01/07,9.2
BEL,Belgium,WOMEN,04/01/07,9.6
BEL,Belgium,WOMEN,05/01/07,9.5
BEL,Belgium,WOMEN,06/01/07,8.8
BEL,Belgium,WOMEN,07/01/07,8
BEL,Belgium,WOMEN,08/01/07,7.5
BEL,Belgium,WOMEN,09/01/07,7.4
BEL,Belgium,WOMEN,10/01/07,7.8
BEL,Belgium,WOMEN,11/01/07,8
BEL,Belgium,WOMEN,12/01/07,8
BEL,Belgium,WOMEN,01/01/08,7.8
BEL,Belgium,WOMEN,02/01/08,7.5
BEL,Belgium,WOMEN,03/01/08,7.2
BEL,Belgium,WOMEN,04/01/08,7
BEL,Belgium,WOMEN,05/01/08,7
BEL,Belgium,WOMEN,06/01/08,7.3
BEL,Belgium,WOMEN,07/01/08,7.9
BEL,Belgium,WOMEN,08/01/08,8
BEL,Belgium,WOMEN,09/01/08,7.9
BEL,Belgium,WOMEN,10/01/08,7.8
BEL,Belgium,WOMEN,11/01/08,7.6
BEL,Belgium,WOMEN,12/01/08,7.9
BEL,Belgium,WOMEN,01/01/09,8.2
BEL,Belgium,WOMEN,02/01/09,8.3
BEL,Belgium,WOMEN,03/01/09,8.3
BEL,Belgium,WOMEN,04/01/09,8
BEL,Belgium,WOMEN,05/01/09,7.8
BEL,Belgium,WOMEN,06/01/09,8
BEL,Belgium,WOMEN,07/01/09,8.3
BEL,Belgium,WOMEN,08/01/09,8.4
BEL,Belgium,WOMEN,09/01/09,8.2
BEL,Belgium,WOMEN,10/01/09,7.8
BEL,Belgium,WOMEN,11/01/09,7.9
BEL,Belgium,WOMEN,12/01/09,8.3
BEL,Belgium,WOMEN,01/01/10,9
BEL,Belgium,WOMEN,02/01/10,8.9
BEL,Belgium,WOMEN,03/01/10,8.7
BEL,Belgium,WOMEN,04/01/10,8.6
BEL,Belgium,WOMEN,05/01/10,8.5
BEL,Belgium,WOMEN,06/01/10,8.5
BEL,Belgium,WOMEN,07/01/10,8.6
BEL,Belgium,WOMEN,08/01/10,8.5
BEL,Belgium,WOMEN,09/01/10,8.5
BEL,Belgium,WOMEN,10/01/10,8.5
BEL,Belgium,WOMEN,11/01/10,8.2
BEL,Belgium,WOMEN,12/01/10,7.8
BEL,Belgium,WOMEN,01/01/11,7.1
BEL,Belgium,WOMEN,02/01/11,6.7
BEL,Belgium,WOMEN,03/01/11,6.7
BEL,Belgium,WOMEN,04/01/11,6.8
BEL,Belgium,WOMEN,05/01/11,7
BEL,Belgium,WOMEN,06/01/11,7.2
BEL,Belgium,WOMEN,07/01/11,7.5
BEL,Belgium,WOMEN,08/01/11,7.6
BEL,Belgium,WOMEN,09/01/11,7.6
BEL,Belgium,WOMEN,10/01/11,7.4
BEL,Belgium,WOMEN,11/01/11,7.3
BEL,Belgium,WOMEN,12/01/11,7.1
BEL,Belgium,WOMEN,01/01/12,7.1
BEL,Belgium,WOMEN,02/01/12,7.2
BEL,Belgium,WOMEN,03/01/12,7.2
BEL,Belgium,WOMEN,04/01/12,7.4
BEL,Belgium,WOMEN,05/01/12,7.5
BEL,Belgium,WOMEN,06/01/12,7.5
BEL,Belgium,WOMEN,07/01/12,7.4
BEL,Belgium,WOMEN,08/01/12,7.4
BEL,Belgium,WOMEN,09/01/12,7.4
BEL,Belgium,WOMEN,10/01/12,7.5
BEL,Belgium,WOMEN,11/01/12,7.6
BEL,Belgium,WOMEN,12/01/12,7.7
BEL,Belgium,WOMEN,01/01/13,7.9
BEL,Belgium,WOMEN,02/01/13,8.1
BEL,Belgium,WOMEN,03/01/13,8.2
BEL,Belgium,WOMEN,04/01/13,8.3
BEL,Belgium,WOMEN,05/01/13,8.4
BEL,Belgium,WOMEN,06/01/13,8.2
BEL,Belgium,WOMEN,07/01/13,8.1
BEL,Belgium,WOMEN,08/01/13,8
BEL,Belgium,WOMEN,09/01/13,8.1
BEL,Belgium,WOMEN,10/01/13,8.3
BEL,Belgium,WOMEN,11/01/13,8.3
BEL,Belgium,WOMEN,12/01/13,8.3
BEL,Belgium,WOMEN,01/01/14,8.2
BEL,Belgium,WOMEN,02/01/14,8
BEL,Belgium,WOMEN,03/01/14,7.8
BEL,Belgium,WOMEN,04/01/14,7.6
BEL,Belgium,WOMEN,05/01/14,7.5
BEL,Belgium,WOMEN,06/01/14,7.6
BEL,Belgium,WOMEN,07/01/14,7.8
BEL,Belgium,WOMEN,08/01/14,7.9
BEL,Belgium,WOMEN,09/01/14,8.2
BEL,Belgium,WOMEN,10/01/14,8.3
BEL,Belgium,WOMEN,11/01/14,8.3
BEL,Belgium,WOMEN,12/01/14,8.3
BEL,Belgium,WOMEN,01/01/15,8.1
BEL,Belgium,WOMEN,02/01/15,8
BEL,Belgium,WOMEN,03/01/15,7.9
BEL,Belgium,WOMEN,04/01/15,7.6
BEL,Belgium,WOMEN,05/01/15,7.4
BEL,Belgium,WOMEN,06/01/15,7.4
BEL,Belgium,WOMEN,07/01/15,7.3
BEL,Belgium,WOMEN,08/01/15,7.4
BEL,Belgium,WOMEN,09/01/15,7.7
BEL,Belgium,WOMEN,10/01/15,8.1
BEL,Belgium,WOMEN,11/01/15,8.3
BEL,Belgium,WOMEN,12/01/15,8.2
BEL,Belgium,WOMEN,01/01/16,7.8
BEL,Belgium,WOMEN,02/01/16,7.7
BEL,Belgium,WOMEN,03/01/16,7.8
BEL,Belgium,WOMEN,04/01/16,8.2
BEL,Belgium,WOMEN,05/01/16,8.3
BEL,Belgium,WOMEN,06/01/16,8.2
BEL,Belgium,WOMEN,07/01/16,7.9
BEL,Belgium,WOMEN,08/01/16,7.6
BEL,Belgium,WOMEN,09/01/16,7.2
BEL,Belgium,WOMEN,10/01/16,6.7
BEL,Belgium,WOMEN,11/01/16,6.6
BEL,Belgium,WOMEN,12/01/16,7
BEL,Belgium,WOMEN,01/01/17,7.7
BEL,Belgium,WOMEN,02/01/17,8.1
BEL,Belgium,WOMEN,03/01/17,8.1
BEL,Belgium,WOMEN,04/01/17,7.6
BEL,Belgium,WOMEN,05/01/17,7.2
BEL,Belgium,WOMEN,06/01/17,6.9
BEL,Belgium,WOMEN,07/01/17,6.8
BEL,Belgium,WOMEN,08/01/17,6.6
BEL,Belgium,WOMEN,09/01/17,6.6
BEL,Belgium,WOMEN,10/01/17,6.6
BEL,Belgium,WOMEN,11/01/17,6.4
BEL,Belgium,WOMEN,12/01/17,6.2
BEL,Belgium,WOMEN,01/01/18,5.8
BEL,Belgium,WOMEN,02/01/18,5.7
BEL,Belgium,WOMEN,03/01/18,5.8
BEL,Belgium,WOMEN,04/01/18,6.1
BEL,Belgium,WOMEN,05/01/18,6.1
BEL,Belgium,WOMEN,06/01/18,5.8
BEL,Belgium,WOMEN,07/01/18,5.4
BEL,Belgium,WOMEN,08/01/18,5.1
BEL,Belgium,WOMEN,09/01/18,5.1
BEL,Belgium,WOMEN,10/01/18,5.4
BEL,Belgium,WOMEN,11/01/18,5.4
BEL,Belgium,WOMEN,12/01/18,5.3
BEL,Belgium,WOMEN,01/01/19,5.1
BEL,Belgium,WOMEN,02/01/19,4.9
BEL,Belgium,WOMEN,03/01/19,4.9
BEL,Belgium,WOMEN,04/01/19,5
BEL,Belgium,WOMEN,05/01/19,5.1
BEL,Belgium,WOMEN,06/01/19,5.1
BEL,Belgium,WOMEN,07/01/19,5.1
BEL,Belgium,WOMEN,08/01/19,5
BEL,Belgium,WOMEN,09/01/19,4.9
BEL,Belgium,WOMEN,10/01/19,4.8
BEL,Belgium,WOMEN,11/01/19,4.7
BEL,Belgium,WOMEN,12/01/19,4.8
BEL,Belgium,WOMEN,01/01/20,4.9
BEL,Belgium,WOMEN,02/01/20,4.9
BEL,Belgium,WOMEN,03/01/20,4.8
BEL,Belgium,WOMEN,04/01/20,4.6
BEL,Belgium,WOMEN,05/01/20,4.7
BEL,Belgium,WOMEN,06/01/20,5
BEL,Belgium,WOMEN,07/01/20,5.8
BEL,Belgium,WOMEN,08/01/20,6.2
BEL,Belgium,WOMEN,09/01/20,6.1
BEL,Belgium,WOMEN,10/01/20,5.6
BEL,Belgium,WOMEN,11/01/20,5.6
BEL,Belgium,WOMEN,12/01/20,5.8
BEL,Belgium,WOMEN,01/01/21,6.4
BEL,Belgium,WOMEN,02/01/21,6.7
BEL,Belgium,WOMEN,03/01/21,6.8
BEL,Belgium,WOMEN,04/01/21,6.7
BEL,Belgium,WOMEN,05/01/21,6.5
BEL,Belgium,WOMEN,06/01/21,6.2
BEL,Belgium,WOMEN,07/01/21,5.9
BEL,Belgium,WOMEN,08/01/21,5.7
BEL,Belgium,WOMEN,09/01/21,5.5
